product_id,net_sales_amount,net_sales_price,gross_sales_amount,gross_sales_price,average_sales_amount_of_last_5_selling_days,top_selling_location
885f7368e40993902dfa136d6c0a84b7,1,89.9,1,89.9,1.0,İzmir
88621259bcf2370ffb8fa2e535e0ac2f,1,44.95,1,44.95,1.0,İzmir
8868282557a94040d3424656d0bd3e44,1,55.0,1,55.0,1.0,İzmir
88683be0a7ec74c8f8a2d926f38653f3,1,118.0,1,118.0,1.0,Antalya
8868a25f582a7a5e51a276c6d99043ad,1,16.45,1,16.45,1.0,Muğla
8869f68d740973bf480c4c8de26d8ac4,2,46.239999999999995,2,46.239999999999995,1.0,Bayburt
886d3c924b158a48ddf9380933eed73c,1,12.99,1,12.99,1.0,İstanbul
886fa235233dfedef9e91cabf12a1e99,1,50.0,1,50.0,1.0,Muş
88710a6c5104f724e9e520253cc4b57f,1,15.9,1,15.9,1.0,Ankara
88718453fface210271a672bda2a3a53,1,49.95,1,49.95,1.0,İstanbul
8874cf743b9b8165212056e8bc5ec9be,1,30.62,1,30.62,1.0,Ankara
8878310c50d5b0adb0c7f4f59546f0d0,1,3163.0,1,3163.0,1.0,Muğla
887b6ac0649dea3494e4e0ca960b4c8c,1,22.95,1,22.95,1.0,Ankara
887c3daf097a9c08e78afbf32ed1446,1,41.4,1,41.4,1.0,Ankara
887d7c058114fff2cced201b73be2f85,1,109.47,1,109.47,1.0,İstanbul
888006769d03e7f1df62c47fa48d1d12,1,69.0,1,69.0,1.0,İzmir
8882402324b1a13a19f989bfc47da35e,6,22.19,6,22.19,3.0,İzmir
8883a298fd7a9215de50506554c7a167,1,39.99,1,39.99,1.0,İstanbul
8884c41d7c37e2a9afbb67cdeb72a17c,1,26.25,1,26.25,1.0,İzmir
888a4f15c0fa9c0d8b4f26cd01d29e14,1,93.0,1,93.0,1.0,İstanbul
888c65e217afd74afd6afdd174390026,1,145.1,1,145.1,1.0,İstanbul
888e1ecea5cd06f1c4435397f1d48354,2,109.8,2,109.8,2.0,Muğla
8890772414d2ae727f605035b07b2feb,1,35.99,1,35.99,1.0,Muş
889215404a633cb2acece57364518580,1,72.0,1,72.0,1.0,İstanbul
889240be1effc7d209485336f2653214,1,77.99,1,77.99,1.0,Giresun
889308965ced0fdaa5a60456a45e1292,1,79.99,1,79.99,1.0,Ankara
88938873b34a11157cba91f5ab930420,1,14.99,1,14.99,1.0,Muş
88956245d6c087ebf2f46e824437117d,1,79.99,1,79.99,1.0,Aksaray
88982cd65831da0f194dadb93b47255,2,279.8,2,279.8,2.0,Ankara
889c08869da77c7f24ea3fe92c4512f7,4,35.8,5,44.75,1.0,İzmir
889dcc5b17fa86a3ab91b36340ee6623,1,159.9,1,159.9,1.0,İstanbul
889fef8c458538886f717a0393cc4632,1,220.0,1,220.0,1.0,İstanbul
88a1e082924a54c9095a93734048264f,1,79.99,1,79.99,1.0,İstanbul
88a2f94ad67e9a91d01825d66aa12a4a,1,164.9,1,164.9,1.0,İstanbul
88a705a12255321bc794760443a36ef1,1,42.0,1,42.0,1.0,Aksaray
88a785081e6cec433719f0f43125ceaf,1,130.0,1,130.0,1.0,İstanbul
88a7a61abc37baaebef5b67d31d15e61,1,229.99,1,229.99,1.0,İzmir
88a9e8bf2db311c7fc0921f1bcf231f0,5,84.62,5,84.62,1.6666666666666667,İstanbul
88aa4208e5a0b4e9f6ad3dcdb888e0e8,1,78.6,1,78.6,1.0,İstanbul
88ac192557d388ef5b2eb34f80b1a310,1,79.99,1,79.99,1.0,Ankara
88ad798730c24f507158a7f667896233,1,249.9,1,249.9,1.0,İstanbul
88aee21af232d693792981475d46838e,1,106.37,1,106.37,1.0,Muş
88b0fe782c7671433f142d1059ce9595,1,129.99,1,129.99,1.0,İzmir
88b1ae2aeeb6b713913d947a43c336a7,1,167.9,1,167.9,1.0,Antalya
88b245e9229a97d1f29bfb92f66e4b37,2,145.99,2,145.99,1.0,Giresun
88b35a8f8914878daf2f6520ef00ff54,1,58.0,1,58.0,1.0,İstanbul
88baaebce693582667664ae38d0575be,1,80.0,1,80.0,1.0,Antalya
88bb54a215c024ef7343d1b045e3e26,1,40.32,1,40.32,1.0,Antalya
88be2fbdc5cbab4b07c2d448c9eec2dc,2,19.9,2,19.9,1.0,Aksaray
88c9a0122df507331b4a2ae1f19b2c15,1,28.99,1,28.99,1.0,Antalya
88c9d6e8d6e8484829081e60bd832ad5,1,44.0,1,44.0,1.0,İstanbul
88c9fcf70d79d31873435e167cecc07a,2,70.0,2,70.0,2.0,İstanbul
88cd2d7c7b5e2e63dacbb6beb5aee880,1,24.9,1,24.9,1.0,İstanbul
88d3960370488cb4f08688c5029640da,3,839.6999999999999,3,839.6999999999999,1.5,İstanbul
88d467dd418c25dc39e7db9598291eed,3,57.0,3,57.0,3.0,Giresun
88d46a4ad0b00d6ea7ee16dbd48e8655,1,119.9,1,119.9,1.0,Antalya
88d47e3864df5d4241abe95b0a23392,1,24.9,1,24.9,1.0,Ankara
88d517bbecd2ae8551bb9418d4078b76,1,7.35,1,7.35,1.0,Giresun
88d7e6f6f3ff05a51f69aab6836511b4,2,8.24,2,8.24,1.0,Giresun
88d8018bc218aef66ea9978542f62be5,1,34.99,1,34.99,1.0,Ankara
88da318c39a61d101eba8bd39264866f,1,27.9,1,27.9,1.0,İstanbul
88e811dd4491d929d7335a3c33c52081,1,89.99,1,89.99,1.0,İstanbul
88e8463ea950489aaa255f77ade915fc,2,17.4,2,17.4,1.0,Ankara
88eaa562cf1f232cba7403b138d50057,2,189.8,2,189.8,1.0,Muş
88eab9393086406f1f15b45587d19a5d,1,64.5,1,64.5,1.0,Bayburt
88f029c761b823dac3bccc6bb3e38a71,2,13.3,2,13.3,1.0,Muş
88f071515d82d8940b135021930e430a,1,109.99,1,109.99,1.0,Muğla
88f4f33926288b3c042e05276de89714,1,323.08,1,323.08,1.0,İstanbul
88f861859d565aca3e7615e02855c3ea,2,55.8,2,55.8,2.0,Ankara
88f9bfc49afad2cb155bdc9cc6a8ff14,1,119.87,1,119.87,1.0,Bayburt
88fb38f8b60a2a2b4f66fdcf3937dae8,1,24.0,1,24.0,1.0,İstanbul
88fba9311849353e2906d22687b7aac8,-1,-11.030000000000001,1,6.95,1.0,Ankara
8901acb1a1593f6c5e8994c9a46e3435,1,169.0,1,169.0,1.0,Bayburt
891553a03f4c2ba15786e6361defdec2,3,94.85,3,94.85,1.0,İzmir
8918b7caef865854f0a22a71ed128ee,3,239.96999999999997,3,239.96999999999997,1.0,İstanbul
891d755d48178087960a74d8f0f04ad8,1,84.99,1,84.99,1.0,İstanbul
8923aa080392ac1b439cc9e6fe1b0f9c,1,79.99,1,79.99,1.0,İzmir
8923b11d683e08c33a91225169861d3b,2,55.8,2,55.8,2.0,İstanbul
89263cf4bf3c4f6cd841d43f802611e7,1,50.9,1,50.9,1.0,İzmir
89264a103db86e53467ecebb757c225c,2,219.8,2,219.8,1.0,Aksaray
89272a5f0529ce1be2c2a95802904c82,1,309.07,1,309.07,1.0,Muş
892f4977c76f8a8205d29fbfcd7cf348,1,50.69,1,50.69,1.0,Muş
89382ba67882fb7c4bb5fb70c9281cfa,1,17.99,1,17.99,1.0,Antalya
89410290ce938ee21a9d03a1a4bba84e,1,39.3,1,39.3,1.0,Bayburt
89416d4712d8060e1cf373c0626a093,1,15.25,1,15.25,1.0,İzmir
8947fd29e648513b611a928220e7c786,1,33.9,1,33.9,1.0,Ankara
894a3a1f2c8a222b8d41924fe7a33f94,1,169.9,1,169.9,1.0,Ankara
894afcae649b414d0a03a79dbe67949a,1,129.0,1,129.0,1.0,İzmir
8950dbe41800fe04f41622d946ccaec1,1,19.99,1,19.99,1.0,Giresun
89541c1b671f53dcf5377d08a2e72f98,1,57.0,1,57.0,1.0,Bayburt
895906c143b2d0500716bd5b923e5de5,1,150.71,1,150.71,1.0,Ankara
89591043d1af0e2c2a3498c5b0c02669,1,1683.0,1,1683.0,1.0,Giresun
895f3810fff0f39ee3e526656432e820,1,29.99,1,29.99,1.0,İzmir
8962a94be3f95b7f8309de4d472ffb62,1,24.99,1,24.99,1.0,İstanbul
8963724b48478d33b9999cabb132d4e3,1,59.9,1,59.9,1.0,Muş
8967d17a82751be11b1ae777fade1ff6,1,7.03,1,7.03,1.0,Muğla
8969da7a16c63359cc9742860b5688ef,1,97.75,1,97.75,1.0,Ankara
896b72d7b1df0a0c0194c4deec13ede3,7,24.249999999999993,11,36.849999999999994,1.0,İstanbul
896bd50f662810e0188cef3b0db5fbdf,1,7.95,1,7.95,1.0,Aksaray
896e2d60825e61843a5712fa84e64ddb,1,59.95,1,59.95,1.0,İstanbul
89704f6b0ac50e956ee2f10ef2663246,1,22.5,1,22.5,1.0,İstanbul
897899815a76706fabe2907fa61d87f7,2,143.98,2,143.98,1.0,Muğla
898624135922a4c66504ca3a38146c9b,1,28.4,1,28.4,1.0,Muş
898bb5da05337850a4111afb027d06da,1,119.8,1,119.8,1.0,Muş
89915775c13bfc13b831088c37e4c40f,1,69.95,1,69.95,1.0,İstanbul
8992b74dbe16a733e6920c876cdca5ac,1,39.99,1,39.99,1.0,Aksaray
8993cd3967f7352585e34b8ad532fcd3,4,59.2,4,59.2,2.0,Muğla
8996e1afbf85d1c03223fb21f0ba29c5,1,11.25,1,11.25,1.0,Ankara
89989fb56f7f606424b995bfca17d851,1,83.32,1,83.32,1.0,Ankara
8999a3f1307c7f1d93a74b8f5ed0bac7,1,91.65,1,91.65,1.0,Muş
899a123587e1d0b958da22ac67b7192e,2,199.9,2,199.9,1.0,Ankara
89a07ea1792d10dc0f16a8cae9d874cd,2,159.98,2,159.98,2.0,İstanbul
89adfa136c25cceee133b779bd7b7425,1,29.9,1,29.9,1.0,Ankara
89ae967c301b3314759a2fe9e5644882,3,44.97,3,44.97,3.0,Aksaray
89b07991acd219554162c858f9e559d9,1,49.96,1,49.96,1.0,İstanbul
89b0a618130f384c2e6496fe0dd5e1a1,1,69.99,1,69.99,1.0,Ankara
89b23ca960f6fca45dea1b43d53fea16,1,21.99,1,21.99,1.0,İstanbul
89b451e2b7817dc73cd977f6ff836a23,1,68.99,1,68.99,1.0,Muğla
89b966a168f4c26af650c8b2f63d42a2,1,89.99,1,89.99,1.0,Aksaray
89bcb5b4db962ada7f7f4cf8666db694,2,43.8,2,43.8,2.0,Ankara
89bd1bc160de59b7dbad1012f1043bb6,2,154.8,2,154.8,1.0,İzmir
89bdea983ab88da9cbaf4eba61d683e0,1,84.9,1,84.9,1.0,İzmir
89c135d34781138d4d1add6adf8e87ba,1,309.99,1,309.99,1.0,Antalya
89c268b63dc438613112dc876495a1f6,2,13.24,2,13.24,2.0,İzmir
89c3b1de38f15c71a79cc68368497500,1,157.0,1,157.0,1.0,Aksaray
89c597b6d8b6b5838ffe0b4b43cce64a,1,917.0,1,917.0,1.0,İzmir
89c9bc89876a5270469e060c6a12db73,2,299.9,2,299.9,1.0,Muğla
89cd0cbc8587a22a40984046f5051044,1,74.0,1,74.0,1.0,Ankara
89cd7a0e9380b9fefbe32be2429b0217,1,209.7,1,209.7,1.0,Muş
89ce266f4718d8d2e62bfc0e64d95756,1,40.94,1,40.94,1.0,Ankara
89cfb8559de8c78a9f7f52c9a532f0fa,1,39.95,1,39.95,1.0,Giresun
89d3d3bcf6533bc09a43932793016656,1,59.9,1,59.9,1.0,Aksaray
89d61296cbf1b2d08c19c81acdb55b2f,1,48.0,1,48.0,1.0,Muğla
89d6e400f1443059de8217793f1ed44d,3,117.0,3,117.0,3.0,İstanbul
89d873f52270558730a3dff0cb06fa1d,10,644.4999999999999,13,849.3499999999999,1.4,İzmir
89dcaeb677f01cadf9cd9ea8e3d6d3ab,2,39.98,2,39.98,2.0,Muğla
89dcb6e5c0049470c52eee816deec84e,1,49.99,1,49.99,1.0,İstanbul
89e801e55a71bc76f7ba7378fb610c6b,1,149.99,1,149.99,1.0,Ankara
89e88d273452e6b4cf678e2590b37465,1,31.55,1,31.55,1.0,Aksaray
89e94c303774ae6e3924d15f3fa0f01b,1,48.0,1,48.0,1.0,Muş
89ea340b8605b2414177b96be0014cf9,1,29.99,1,29.99,1.0,Giresun
89ebee53282f68fc39ae235a6e23ca7c,2,179.98,2,179.98,1.0,Ankara
89ee07ff375010202bf82f7fe7afc7b9,1,26.5,1,26.5,1.0,Antalya
89efb2b91c965d28069b0b4e5ed7d4f9,1,11.0,1,11.0,1.0,İzmir
89f33534c7e04b6d25ce617e8de0dc49,1,74.9,1,74.9,1.0,Muş
89f3e6b76025e1209d20a8700086ec18,1,65.0,1,65.0,1.0,Muğla
89f4b8354f032e0481105c6cef2555cd,1,129.0,1,129.0,1.0,Bayburt
89fa165dcf619f302bd9185591694f7d,1,86.0,1,86.0,1.0,Giresun
89fc1ef942929b8ff1ec29b73b9e9f37,1,44.75,1,44.75,1.0,Giresun
89fcf9c3ee26acda09dda7525143d7fc,1,63.99,1,63.99,1.0,İzmir
89febfcb529681902181c3563853ebc8,1,89.95,1,89.95,1.0,İstanbul
8a009a51c36168a4d107f36c14de0cba,1,28.99,1,28.99,1.0,İstanbul
8a00df18f264c234c35f3157f84ccf05,1,238.0,1,238.0,1.0,Muş
8a04285985a93803cbe90c3776bc9b3f,1,109.55,1,109.55,1.0,Bayburt
8a064778e31424c514de2c0a27bbc7a3,2,223.9,4,447.8,2.0,İstanbul
8a0783c8b39cd00e1d432d0d21448255,2,293.5,2,293.5,1.0,Ankara
8a08199fe22840c386a99fe0a7a2d422,1,29.3,1,29.3,1.0,İzmir
8a088e15ecace7000410dfe7e38f4263,2,179.98,2,179.98,1.0,Ankara
8a089076217e679636f2647ce69f6765,1,10.75,1,10.75,1.0,İstanbul
8a0dc9939a8d317125f0aec3e219e0d,2,54.0,2,54.0,2.0,Aksaray
8a0e2b57a919b3134e31c6fca0a59db3,1,29.9,1,29.9,1.0,İstanbul
8a0ee029e3400203d11e5f1354721dac,1,33.99,1,33.99,1.0,Ankara
8a0fae66db2b15cebf20e9c76edf1869,1,404.0,1,404.0,1.0,Ankara
8a119e86d4882364744d95ca2d81cb16,1,749.9,1,749.9,1.0,İstanbul
8a1321b6906ba1808b3f31922de564bd,1,49.98,1,49.98,1.0,Muş
8a13ca15ece2f96094c8797cb7cc8d11,8,11.98,8,11.98,1.6,Muğla
8a14a4c10edfa5aee282a0fc5511e18e,1,109.0,1,109.0,1.0,Ankara
8a16f76cd7d0c783e94f8a18f30c630a,1,29.99,1,29.99,1.0,Giresun
8a1c0717c20c133aeeae8fe94b34e77f,1,58.9,1,58.9,1.0,Muğla
8a1c42b06242e21062c2c5d426781f84,1,30.0,1,30.0,1.0,Muş
8a1c5fe67e59bd5926a78aec54b45afc,1,199.95,1,199.95,1.0,Aksaray
8a1f0ea2afca9e5047cfc7ce7ec061a0,1,39.99,1,39.99,1.0,İzmir
8a2465847b8c412c50f6512f44803f0d,1,234.0,1,234.0,1.0,İstanbul
8a273ef616673f0de84a2f60d619c2bb,1,66.49,1,66.49,1.0,İstanbul
8a2c464308f8f6d919e4dde3edeae8c5,1,12.9,1,12.9,1.0,İzmir
8a2daa48192dddb1a291114973c38fb9,1,29.9,1,29.9,1.0,Aksaray
8a2f1659d8f5902f9f9f1e07da55cbcb,1,34.97,1,34.97,1.0,Aksaray
8a3ce5a1193e0ab22cc88d0dcb7cddfe,1,94.2,1,94.2,1.0,Aksaray
8a3ef1bca6ffcd237235efce0703792e,1,126.98,1,126.98,1.0,Aksaray
8a44455c84cc6fb2dbb880f8ac2a654d,1,98.9,1,98.9,1.0,İstanbul
8a446d02eaeee15fe082b173a41f32f2,2,97.9,2,97.9,1.0,Antalya
8a4c6de0a385d86f7a651e8e980d9f76,1,15.37,1,15.37,1.0,Muş
8a4d265646fa514acdf82e5583af935c,1,27.9,1,27.9,1.0,Ankara
8a4f6927587b8fa7854b484782eb23e,1,54.9,1,54.9,1.0,İzmir
8a517ca98547f8871c64c2940e93c0bc,1,149.99,1,149.99,1.0,Giresun
8a51bc53c4a036efbf873c1c8e5411f2,1,19.9,1,19.9,1.0,Ankara
8a52da6d1b079eddddfe8aa0246ed56d,1,59.9,2,119.8,2.0,Aksaray
8a598e726dce644e4b43e6b448ad9014,1,36.9,1,36.9,1.0,İzmir
8a5acc6416b7c10a532cf18d48976c20,1,374.99,1,374.99,1.0,Aksaray
8a5aceb6f6004900a74ba428cd15413d,1,20.0,1,20.0,1.0,İstanbul
8a5c7c599e76a9e531e84eb5245cdadb,3,6.0,3,6.0,1.5,Muğla
8a68bc41fcb0ed2bece14b2eebf4be50,1,25.3,1,25.3,1.0,Muş
8a69b2af8c40d20b7aae564240305e1e,1,49.9,1,49.9,1.0,Antalya
8a70c6201e3b34f26da3299e2c732c13,1,39.9,1,39.9,1.0,İstanbul
8a73423e5eb9677c1e64f0a8ad720e75,8,8.2,8,8.2,2.6666666666666665,Ankara
8a79992989abfeb8f2e77a58e8caec2e,1,214.6,1,214.6,1.0,İstanbul
8a7b3dab965607e8e4b10021bf9b8f0c,1,79.99,1,79.99,1.0,İstanbul
8a7b9144e7f1de703fb10aabb39f805f,5,229.39,5,229.39,1.0,Bayburt
8a7e80a4e69dd4874024c2979537905f,1,72.55,1,72.55,1.0,Ankara
8a80c1472cae3cd6cbd44074c8377386,1,399.9,1,399.9,1.0,Antalya
8a8236a009817e0437c97e17197961f,1,69.9,1,69.9,1.0,İstanbul
8a82e4ebd4dc6eafebd3d6d23db32019,1,74.9,1,74.9,1.0,İzmir
8a8a5d4f0e6497d145de57669ad14325,4,35.0,4,35.0,1.3333333333333333,Antalya
8a8cc8cefa70e3f73b8c36d06c4ba5e9,1,27.59,1,27.59,1.0,Muş
8a8f19cc1b6c55f094285ce77da305b9,2,235.8,2,235.8,2.0,İzmir
8a908e07cac92d1a1f2e3a4089749a6f,1,109.99,1,109.99,1.0,Ankara
8a914f698b3313e9f36466b0a7f76008,11,659.89,12,719.88,1.0,Giresun
8a92bcac864725d4395a1ae22165a375,1,59.89,1,59.89,1.0,Antalya
8a9513eb03677e6cfd30d37b0bc9295f,1,99.23,1,99.23,1.0,İstanbul
8a99d48d6aa9738b63be3a3bc56b4aa7,1,91.65,1,91.65,1.0,Aksaray
8aa0d7e731152bb409bd6f78691d6957,10,668.0999999999999,10,668.0999999999999,1.4,Giresun
8aa17604f76950277239721a3723ea8a,5,197.86,5,197.86,1.0,Antalya
8aa6edfbe7bbc8532028f889d6aecdc0,1,75.0,1,75.0,1.0,Giresun
8aaa4c40ca28a9ee9fa6849225e52dbd,3,59.699999999999996,3,59.699999999999996,3.0,İstanbul
8ab4aa01aaca29bf7a2c8719dc67ce0e,1,119.89,1,119.89,1.0,Aksaray
8ab672837109db60f9f6745fad55b205,2,159.98,2,159.98,1.0,İzmir
8ab89edeb1fe4d11e18bff1a5ed04ed4,1,118.5,1,118.5,1.0,Muş
8abc0bb1a63250d9432ee6d31d3f54e9,1,74.99,1,74.99,1.0,Antalya
8ac04f9f572f175d2278313cc49126a,1,35.99,1,35.99,1.0,Ankara
8ac4a366d0ca0ea17dc62724bdc86cb1,3,28.65,3,28.65,1.0,İstanbul
8ac598ff44c5feea3347eda143b53ab1,1,8.99,1,8.99,1.0,Ankara
8ac68fc625d001087196c89677fe82f5,1,20.9,1,20.9,1.0,Muş
8ac9462b98b417bd9ef9f1984e2d3963,1,113.99,1,113.99,1.0,İstanbul
8acc303e357c2f43e6e68fa3a548c0e9,3,86.85,3,86.85,3.0,Ankara
8ace8e534b4cbf4d91594f1f319653dd,2,31.8,2,31.8,1.0,Bayburt
8acf788c32020dcf47c6d0893d4968c1,1,44.99,1,44.99,1.0,İstanbul
8ada4f5b306d77199f63d8b4701f4cf8,1,307.65,1,307.65,1.0,Bayburt
8ae2fcd2008d182d2a294530ce46803d,1,92.0,1,92.0,1.0,İstanbul
8ae399b3437f6c56307a7cbb068c9e0c,3,33.0,3,33.0,3.0,Giresun
8ae821697c308ab15e9af8498331d27e,1,16.4,1,16.4,1.0,Ankara
8ae8c5b6f766bb1cf7d3387257681100,1,349.9,1,349.9,1.0,İstanbul
8aeb0d02120f3a65efd09655e49ad7f4,1,64.9,1,64.9,1.0,Ankara
8aefc5eab0e75a44432764116bda3630,1,17.85,1,17.85,1.0,Bayburt
8af27ad3ce1398498af462bee4032c48,1,12.29,1,12.29,1.0,İstanbul
8af8387e47061d491931f6e03378d653,1,99.0,1,99.0,1.0,Giresun
8afe00141c0806ebcac93a0260303efd,2,51.3,2,51.3,1.0,Aksaray
8afe2e966ca6750832d8f1147dce02cc,1,19.2,1,19.2,1.0,Muğla
8b00645ed0ea98c699dd0341216c78a3,1,34.9,1,34.9,1.0,Ankara
8b009266937621db1431b616f022f591,4,148.9,4,148.9,4.0,İstanbul
8b00f299f6f0a12163fdc0961c1bed38,1,35.5,1,35.5,1.0,İstanbul
8b011115ed20d085fba7c6f3ce4c05a0,4,319.96,4,319.96,1.0,Muş
8b04efa61b67dde2cb9ae8d5f0ac47ed,1,19.9,1,19.9,1.0,İzmir
8b0551c9278d67484916c2e56f906216,1,49.9,1,49.9,1.0,Giresun
8b07f0bdbd3ec2b668ca3c578b6c7537,1,129.9,1,129.9,1.0,Giresun
8b0885881aeadcb24902167f468419ee,1,75.0,1,75.0,1.0,Muş
8b0b01efba839d03129a1538f44e1005,1,119.99,1,119.99,1.0,Aksaray
8b0b381dedfd4169099f33f0ff26c97e,1,25.0,1,25.0,1.0,İzmir
8b0e5cc1d96c9b1b65dca603b2064075,3,426.0,3,426.0,1.0,Aksaray
8b1074b50a11b9b1076b369bd135af33,1,49.0,1,49.0,1.0,Antalya
8b11d65dfff3355f0426afb718b63309,1,21.11,1,21.11,1.0,Muş
8b191ed8f6f3794417146d91ce3ad365,4,19052.0,4,19052.0,1.0,İstanbul
8b1b93018446ef6c307bbccbbde15512,1,22.0,1,22.0,1.0,İzmir
8b20c50d67498ad8876602ee5c2591cf,1,350.0,1,350.0,1.0,İzmir
8b233b0f7c34cde03d9f4d18b561190c,1,6.5,1,6.5,1.0,Antalya
8b247f4490ab2780b267a880fc005e20,1,19.9,1,19.9,1.0,Bayburt
8b25e2cf201565c91f8114e651e51825,1,21.24,1,21.24,1.0,Giresun
8b278a74d54361d67ab6275bdfc97672,1,12.99,1,12.99,1.0,Muş
8b27d83e20548ae6b3a0babb858eed90,1,69.0,1,69.0,1.0,Ankara
8b27e2a1ef955e7a2b83514e5ceec774,1,21.99,1,21.99,1.0,İzmir
8b28264cbf444a114e2883f154fdfe04,1,430.8,1,430.8,1.0,Giresun
8b2ae370c513a74c0c6e4b6d283c9831,1,4.19,1,4.19,1.0,İstanbul
8b30ad430a298f155e41c965ed50d941,1,53.88,1,53.88,1.0,İzmir
8b31fc9fb31059e12cd33bce70a46f9a,2,139.98,2,139.98,1.0,İstanbul
8b3b069065f10fcbf88ca2f7af6e8053,1,49.9,1,49.9,1.0,İzmir
8b3b31253680952a86ae8b8e97d7f08a,7,251.3,7,251.3,7.0,Bayburt
8b3e1db81d1423c42fbfca96afe6f3ac,1,47.9,1,47.9,1.0,Antalya
8b3e847cfd032488500e315d2bfc074a,1,12.0,1,12.0,1.0,İzmir
8b40980d3ec5ed754b458e35935ecc8d,1,74.0,1,74.0,1.0,İstanbul
8b4e078d3fea73c1067b525a9bd3a7c6,1,13.0,1,13.0,1.0,Ankara
8b51c9dccb356dde0893b1d5b891a8df,1,16.0,1,16.0,1.0,Antalya
8b5593daf5d677e0254f33660ea14d1b,2,232.64,2,232.64,1.0,Giresun
8b597813e8318c1d189ec2b1cc2a1ecf,1,17.9,1,17.9,1.0,Muş
8b5cf43a3d401611d76c84b5dfb4f685,2,259.96,2,259.96,1.0,Bayburt
8b60f19a78c14a81c094366ab6ddfef8,1,94.0,1,94.0,1.0,Ankara
8b6428cd065c7d9376b6bb576f03fb96,1,124.0,1,124.0,1.0,İzmir
8b6563011c36dea523825cb81cef1150,1,62.99,1,62.99,1.0,Antalya
8b680d88e3bc1dfd16fbb65658d90394,1,116.65,1,116.65,1.0,İzmir
8b69fcca35ba469dfb0356e9ec27c1f7,2,85.8,2,85.8,1.0,Ankara
8b6a25c1db9bb3c3265504ce87ed8dac,1,69.9,1,69.9,1.0,Muş
8b6ada5e1e77b9a5fa9f63d8127f7254,2,35.0,2,35.0,2.0,İstanbul
8b77f8956050a9631f57d32a9519a51a,1,55.0,1,55.0,1.0,Muş
8b7daddf06f36d129be862efe37f399e,1,1985.0,1,1985.0,1.0,Ankara
8b8093549c797e5ddfb30e04b4a602d5,1,49.99,1,49.99,1.0,İzmir
8b80a544fcca3b014c57df57eae659a4,1,59.99,1,59.99,1.0,Aksaray
8b8560cf9c8aa6e5a882cdd1ca44095e,2,1.2,2,1.2,2.0,Ankara
8b86a94c942bb9b2586184f9f21f05bd,1,27.95,1,27.95,1.0,Giresun
8b8719b89ccf38fcf9392d64b46d62fb,1,69.99,1,69.99,1.0,İstanbul
8b8abdaf42c2eaa06866908e7771cca,1,425.0,1,425.0,1.0,Aksaray
8b8cb9a2a9d96ee439e5fca8bf9fb852,1,149.95,1,149.95,1.0,Bayburt
8b9230304bd2bbc8bfea8618163a575c,1,90.0,1,90.0,1.0,İzmir
8b970df2a5489378d944cea22e0457fc,2,291.5,2,291.5,1.0,İzmir
8b996dd99a5600bfca1953dd4701fd6d,1,49.99,1,49.99,1.0,Bayburt
8b9999da2f7e087ee3a9a54d5e8efd83,2,89.98,2,89.98,1.0,İzmir
8b9e2e4f06245dc1dd4065fd6fffc6ba,10,709.44,10,709.44,1.2,Ankara
8ba0540f0bd843d9cbdbbd671d8fadb8,1,84.9,1,84.9,1.0,İstanbul
8ba2f7a16e1794233a91ed5fd35d420,1,29.99,1,29.99,1.0,Muş
8ba5cdfc640c1bc2f7de106346dfd4d2,2,76.0,2,76.0,2.0,Ankara
8ba6f6868eea1d088712656bd90a9007,2,45.8,2,45.8,2.0,Ankara
8ba765234f7ba031420fa72398ef8ba2,1,99.99,1,99.99,1.0,Muğla
8ba961b07b1beaaf7cfb125c59f90986,1,29.99,1,29.99,1.0,Giresun
8bab799c3afed71842481e80838cacfd,1,49.9,1,49.9,1.0,Ankara
8bb0ce956d7977f334199705a33601c0,1,109.99,1,109.99,1.0,Aksaray
8bbcc6dd6982204a514ec88ee96aa54e,3,83.98,3,83.98,1.0,Giresun
8bbed734f8268b3855ea9c15ee7391b7,1,49.5,1,49.5,1.0,Ankara
8bc3b6e26b02af586fe8cb3631a23476,1,89.9,1,89.9,1.0,Muğla
8bc69acb3dd024bcbadb56a657dc71a4,1,41.99,1,41.99,1.0,İzmir
8bc753ed74046a12043aa5d4e88ceb57,4,466.6,4,466.6,1.0,İzmir
8bc893ebeb55d72bdbdee7c9599e54b6,1,69.99,1,69.99,1.0,Bayburt
8bc89e332997490e2661cb999c6d9b26,1,129.95,1,129.95,1.0,Bayburt
8bcb64e7d9c342c3f224de1daa403a53,1,49.99,1,49.99,1.0,Giresun
8bcbc1d03c45e375951c604532a7b45c,1,7.5,1,7.5,1.0,İzmir
8bcd007d4d89002d0d4ed5dc34ad5592,1,79.99,1,79.99,1.0,İstanbul
8bcfb67bd08e0eb0d8d65af2e0cb271,3,179.85000000000002,3,179.85000000000002,1.0,Aksaray
8bd0c10adf9351fe7f505b9f97a7ff95,2,27.84,2,27.84,1.0,Muş
8bd194122a3c5298c8ea98cc5aee2f08,1,32.95,1,32.95,1.0,İzmir
8bd3564a92f5d071c5c8a1c997bcd860,1,39.99,1,39.99,1.0,İstanbul
8bd7205911dd14f560209799b9243ffe,1,85.7,1,85.7,1.0,İstanbul
8bd7b2b702d8f20e872a2e10a5ddea5c,1,16.45,1,16.45,1.0,Muş
8bdba190a0f4685e5742f4e41a96892d,1,1245.0,1,1245.0,1.0,Ankara
